State,County Name,"Median
Home Price
Q4 2021","Monthly
Payment
Q4 2021","Monthly
Payment
Q4 2020",Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,Population,,
New York,New York County,1306208,5007,4314,"$2,018 ","$2,054 ","$2,340 ","$2,952 ","$3,173 ","1,628,706",,
New York,Niagara County,171685,658,544,$774 ,$812 ,$963 ,"$1,190 ","$1,334 ","209,281",,
New York,Oneida County,169129,648,551,$676 ,$680 ,$863 ,"$1,067 ","$1,238 ","228,671",,
New York,Onondaga County,189404,726,607,$694 ,$781 ,$966 ,"$1,198 ","$1,390 ","460,528",,
New York,Ontario County,203305,779,656,$727 ,$828 ,"$1,039 ","$1,284 ","$1,409 ","109,777",,
New York,Orange County,370736,1421,1165,"$1,033 ","$1,107 ","$1,412 ","$1,796 ","$2,022 ","384,940",,
New York,Orleans County,121760,467,393,$727 ,$828 ,"$1,039 ","$1,284 ","$1,409 ","40,352",,
New York,Oswego County,132745,509,425,$694 ,$781 ,$966 ,"$1,198 ","$1,390 ","117,124",,
New York,Otsego County,182876,701,586,$723 ,$734 ,$892 ,"$1,151 ","$1,307 ","59,493",,
New York,Putnam County,419890,1610,1387,"$2,018 ","$2,054 ","$2,340 ","$2,952 ","$3,173 ","98,320",,
New York,Queens County,717876,2752,2371,"$2,018 ","$2,054 ","$2,340 ","$2,952 ","$3,173 ","2,253,858",,
New York,Rensselaer County,241640,926,790,$890 ,$991 ,"$1,207 ","$1,492 ","$1,637 ","158,714",,
New York,Richmond County,678978,2603,2243,"$2,018 ","$2,054 ","$2,340 ","$2,952 ","$3,173 ","476,143",,
New York,Rockland County,542720,2080,1793,"$2,018 ","$2,054 ","$2,340 ","$2,952 ","$3,173 ","325,789",,
New York,St. Lawrence County,127164,487,408,$890 ,$991 ,"$1,207 ","$1,492 ","$1,637 ","107,740",,
New York,Saratoga County,327256,1254,1070,$890 ,$991 ,"$1,207 ","$1,492 ","$1,637 ","229,863",,
New York,Schenectady County,219967,843,719,$890 ,$991 ,"$1,207 ","$1,492 ","$1,637 ","155,299",,
New York,Schoharie County,173387,665,567,$612 ,$626 ,$792 ,"$1,089 ","$1,223 ","30,999",,
New York,Schuyler County,166262,637,533,$682 ,$686 ,$851 ,"$1,095 ","$1,284 ","17,807",,
New York,Seneca County,133784,513,429,$594 ,$677 ,$827 ,"$1,047 ","$1,186 ","34,016",,
New York,Steuben County,133160,510,427,$623 ,$651 ,$769 ,"$1,020 ","$1,231 ","95,379",,
New York,Suffolk County,498380,1910,1646,"$1,372 ","$1,695 ","$2,065 ","$2,642 ","$2,911 ","1,476,601",,
New York,Sullivan County,216228,829,693,$656 ,$791 ,$987 ,"$1,246 ","$1,444 ","75,432",,
New York,Tioga County,149846,574,485,$634 ,$668 ,$855 ,"$1,136 ","$1,255 ","48,203",,
New York,Tompkins County,250935,962,816,"$1,053 ","$1,127 ","$1,365 ","$1,743 ","$1,851 ","102,180",,
New York,Ulster County,315631,1210,977,$938 ,"$1,060 ","$1,364 ","$1,794 ","$2,018 ","177,573",,
New York,Warren County,256100,982,834,$715 ,$850 ,"$1,065 ","$1,383 ","$1,444 ","63,944",,
New York,Washington County,186596,715,608,$715 ,$850 ,"$1,065 ","$1,383 ","$1,444 ","61,204",,
New York,Wayne County,153438,588,495,$727 ,$828 ,"$1,039 ","$1,284 ","$1,409 ","89,918",,
New York,Westchester County,647605,2483,2139,"$1,353 ","$1,566 ","$1,883 ","$2,377 ","$2,682 ","967,506",,
New York,Wyoming County,144777,555,464,$572 ,$575 ,$757 ,$994 ,"$1,027 ","39,859",,
New York,Yates County,170259,653,546,$571 ,$686 ,$860 ,"$1,162 ","$1,166 ","24,913",,
North Carolina,Alamance County,212350,814,645,$619 ,$698 ,$891 ,"$1,126 ","$1,208 ","169,509",,
North Carolina,Alexander County,174484,669,540,$589 ,$592 ,$724 ,$943 ,"$1,085 ","37,497",,
North Carolina,Alleghany County,177344,680,550,$557 ,$561 ,$738 ,$912 ,"$1,250 ","11,137",,
North Carolina,Anson County,119482,458,361,$535 ,$612 ,$805 ,$995 ,"$1,211 ","24,446",,
North Carolina,Ashe County,194342,745,603,$569 ,$573 ,$724 ,$901 ,"$1,208 ","27,203",,
North Carolina,Avery County,182672,700,567,$645 ,$649 ,$854 ,"$1,056 ","$1,158 ","17,557",,
North Carolina,Beaufort County,168464,646,523,$571 ,$575 ,$724 ,$997 ,"$1,100 ","46,994",,
North Carolina,Bertie County,104275,400,324,$547 ,$550 ,$724 ,$925 ,"$1,120 ","18,947",,
North Carolina,Bladen County,120893,463,375,$547 ,$550 ,$724 ,$997 ,"$1,136 ","32,722",,
North Carolina,Brunswick County,309702,1187,944,$786 ,$813 ,$926 ,"$1,315 ","$1,585 ","142,820",,
North Carolina,Buncombe County,351566,1348,1073,"$1,188 ","$1,209 ","$1,378 ","$1,879 ","$2,359 ","261,191",,
North Carolina,Burke County,181259,695,561,$589 ,$592 ,$724 ,$943 ,"$1,085 ","90,485",,
North Carolina,Cabarrus County,329884,1265,998,$996 ,"$1,014 ","$1,155 ","$1,497 ","$1,942 ","216,453",,
North Carolina,Caldwell County,167581,642,518,$589 ,$592 ,$724 ,$943 ,"$1,085 ","82,178",,
North Carolina,Camden County,264874,1015,822,$782 ,$797 ,$982 ,"$1,328 ","$1,600 ","10,867",,
North Carolina,Carteret County,286820,1099,890,$692 ,$696 ,$916 ,"$1,264 ","$1,568 ","69,473",,
North Carolina,Caswell County,143093,549,444,$589 ,$635 ,$724 ,$996 ,"$1,036 ","22,604",,
North Carolina,Catawba County,196343,753,607,$589 ,$592 ,$724 ,$943 ,"$1,085 ","159,551",,
North Carolina,Chatham County,376684,1444,1158,"$1,024 ","$1,030 ","$1,199 ","$1,546 ","$1,812 ","74,470",,
North Carolina,Cherokee County,201827,774,626,$579 ,$583 ,$767 ,"$1,000 ","$1,151 ","28,612",,
North Carolina,Chowan County,166307,638,516,$681 ,$685 ,$857 ,"$1,059 ","$1,467 ","13,943",,
North Carolina,Clay County,228720,877,710,$668 ,$721 ,$821 ,"$1,015 ","$1,296 ","11,231",,
North Carolina,Cleveland County,170620,654,530,$504 ,$550 ,$724 ,$976 ,"$1,160 ","97,947",,
North Carolina,Columbus County,112774,432,350,$547 ,$550 ,$724 ,$946 ,"$1,143 ","55,508",,
North Carolina,Craven County,193835,743,602,$764 ,$771 ,$984 ,"$1,319 ","$1,684 ","102,139",,
North Carolina,Cumberland County,171255,656,544,$771 ,$784 ,$913 ,"$1,262 ","$1,546 ","335,509",,
North Carolina,Currituck County,311523,1194,1007,$993 ,"$1,015 ","$1,193 ","$1,676 ","$2,042 ","27,763",,
North Carolina,Dare County,366612,1405,1138,$866 ,$895 ,"$1,054 ","$1,415 ","$1,658 ","37,009",,
North Carolina,Davidson County,196245,752,609,$553 ,$556 ,$724 ,$973 ,"$1,239 ","167,609",,
North Carolina,Davie County,218206,836,680,$623 ,$664 ,$808 ,"$1,075 ","$1,249 ","42,846",,
North Carolina,Duplin County,114423,439,355,$556 ,$560 ,$737 ,$911 ,"$1,054 ","58,741",,
North Carolina,Durham County,315042,1208,968,"$1,024 ","$1,030 ","$1,199 ","$1,546 ","$1,812 ","321,488",,
North Carolina,Edgecombe County,106136,407,333,$625 ,$639 ,$813 ,"$1,106 ","$1,198 ","51,472",,
North Carolina,Forsyth County,215172,825,671,$623 ,$664 ,$808 ,"$1,075 ","$1,249 ","382,295",,
North Carolina,Franklin County,224434,860,674,"$1,038 ","$1,073 ","$1,223 ","$1,517 ","$1,982 ","69,685",,
North Carolina,Gaston County,217739,835,658,$996 ,"$1,014 ","$1,155 ","$1,497 ","$1,942 ","224,529",,
North Carolina,Gates County,187365,718,581,$663 ,$677 ,$795 ,"$1,023 ","$1,317 ","11,562",,
North Carolina,Graham County,155144,595,481,$547 ,$550 ,$724 ,$895 ,"$1,143 ","8,441",,
North Carolina,Granville County,197894,759,614,$666 ,$670 ,$863 ,"$1,093 ","$1,349 ","60,443",,
North Carolina,Greene County,109591,420,346,$547 ,$550 ,$724 ,$989 ,"$1,239 ","21,069",,
North Carolina,Guilford County,230085,882,719,$810 ,$836 ,$952 ,"$1,243 ","$1,424 ","537,174",,
North Carolina,Halifax County,109476,420,340,$614 ,$618 ,$813 ,"$1,005 ","$1,201 ","50,010",,
North Carolina,Harnett County,208550,799,647,$646 ,$651 ,$856 ,"$1,216 ","$1,465 ","135,976",,
North Carolina,Haywood County,229399,879,700,$637 ,$822 ,$937 ,"$1,165 ","$1,422 ","62,317",,
North Carolina,Henderson County,322078,1235,983,"$1,188 ","$1,209 ","$1,378 ","$1,879 ","$2,359 ","117,417",,
North Carolina,Hertford County,112394,431,349,$619 ,$623 ,$820 ,"$1,014 ","$1,191 ","23,677",,
North Carolina,Hoke County,174513,669,555,$642 ,$646 ,$771 ,"$1,095 ","$1,320 ","55,234",,
North Carolina,Hyde County,179500,688,557,$587 ,$591 ,$739 ,$956 ,"$1,167 ","4,937",,
North Carolina,Iredell County,272895,1046,825,$798 ,$812 ,$925 ,"$1,232 ","$1,583 ","181,806",,
North Carolina,Jackson County,248763,954,772,$626 ,$637 ,$726 ,"$1,030 ","$1,146 ","43,938",,
North Carolina,Johnston County,262511,1006,788,"$1,038 ","$1,073 ","$1,223 ","$1,517 ","$1,982 ","209,339",,
North Carolina,Jones County,112901,433,350,$547 ,$550 ,$724 ,$988 ,$992 ,"9,419",,
North Carolina,Lee County,182925,701,568,$671 ,$723 ,$824 ,"$1,030 ","$1,196 ","61,779",,
North Carolina,Lenoir County,121147,464,376,$505 ,$578 ,$760 ,"$1,025 ","$1,201 ","55,949",,
North Carolina,Lincoln County,264903,1015,801,$669 ,$673 ,$816 ,"$1,054 ","$1,132 ","86,111",,
North Carolina,Macon County,210072,805,652,$660 ,$695 ,$811 ,"$1,003 ","$1,388 ","22,440",,
North Carolina,Madison County,248292,952,758,"$1,188 ","$1,209 ","$1,378 ","$1,879 ","$2,359 ","45,756",,
North Carolina,Martin County,117341,450,364,$558 ,$561 ,$724 ,$996 ,"$1,239 ","35,858",,
North Carolina,McDowell County,151211,580,469,$593 ,$597 ,$724 ,$895 ,"$1,127 ","21,755",,
North Carolina,Mecklenburg County,355693,1364,1076,$996 ,"$1,014 ","$1,155 ","$1,497 ","$1,942 ","1,110,356",,
North Carolina,Mitchell County,199670,765,620,$547 ,$550 ,$724 ,$895 ,"$1,143 ","14,964",,
North Carolina,Montgomery County,149309,572,463,$558 ,$561 ,$724 ,$895 ,"$1,083 ","27,173",,
North Carolina,Moore County,294939,1131,915,$695 ,$744 ,$848 ,"$1,168 ","$1,451 ","100,880",,
North Carolina,Nash County,160876,617,504,$625 ,$639 ,$813 ,"$1,106 ","$1,198 ","94,298",,
North Carolina,New Hanover County,346584,1329,1056,$814 ,$988 ,"$1,164 ","$1,545 ","$1,992 ","234,473",,
North Carolina,Northampton County,105670,405,328,$572 ,$575 ,$757 ,$936 ,"$1,027 ","19,483",,
North Carolina,Onslow County,210012,805,629,$634 ,$737 ,$876 ,"$1,244 ","$1,499 ","197,938",,
North Carolina,Orange County,433009,1660,1331,"$1,024 ","$1,030 ","$1,199 ","$1,546 ","$1,812 ","148,476",,
North Carolina,Pamlico County,197894,759,614,$639 ,$644 ,$847 ,"$1,047 ","$1,450 ","12,726",,
North Carolina,Pasquotank County,206901,793,642,$581 ,$665 ,$875 ,"$1,234 ","$1,384 ","39,824",,
North Carolina,Pender County,255344,979,778,$645 ,$772 ,$902 ,"$1,235 ","$1,431 ","63,060",,
North Carolina,Perquimans County,218572,838,678,$651 ,$655 ,$862 ,"$1,175 ","$1,475 ","13,463",,
North Carolina,Person County,155812,597,479,$589 ,$593 ,$780 ,"$1,054 ","$1,058 ","39,490",,
North Carolina,Pitt County,192589,738,608,$730 ,$734 ,$910 ,"$1,249 ","$1,558 ","180,742",,
North Carolina,Polk County,286312,1098,889,$710 ,$713 ,$823 ,"$1,017 ","$1,195 ","20,724",,
North Carolina,Randolph County,163789,628,512,$810 ,$836 ,$952 ,"$1,243 ","$1,424 ","143,667",,
North Carolina,Richmond County,105544,405,328,$624 ,$635 ,$724 ,"$1,020 ","$1,239 ","44,829",,
North Carolina,Robeson County,93365,358,290,$547 ,$550 ,$724 ,$919 ,"$1,021 ","130,625",,
North Carolina,Rockingham County,142907,548,447,$581 ,$585 ,$755 ,$991 ,"$1,129 ","91,010",,
North Carolina,Rowan County,207914,797,629,$707 ,$712 ,$874 ,"$1,144 ","$1,185 ","142,088",,
North Carolina,Rutherford County,161994,621,503,$563 ,$567 ,$724 ,$895 ,"$1,060 ","67,029",,
North Carolina,Sampson County,113282,434,352,$547 ,$550 ,$724 ,$930 ,"$1,121 ","63,531",,
North Carolina,Scotland County,108461,416,337,$547 ,$550 ,$724 ,$912 ,$982 ,"34,823",,
North Carolina,Stanly County,176202,675,547,$517 ,$641 ,$747 ,$998 ,"$1,256 ","62,806",,
North Carolina,Stokes County,173199,664,540,$623 ,$664 ,$808 ,"$1,075 ","$1,249 ","45,591",,
North Carolina,Surry County,171381,657,532,$583 ,$587 ,$724 ,$946 ,"$1,184 ","71,783",,
North Carolina,Swain County,176456,676,548,$575 ,$579 ,$724 ,$986 ,"$1,143 ","14,271",,
North Carolina,Transylvania County,281492,1079,874,$706 ,$711 ,$935 ,"$1,156 ","$1,364 ","34,385",,
North Carolina,Tyrrell County,145630,558,452,$651 ,$702 ,$800 ,"$1,072 ","$1,263 ","4,016",,
North Carolina,Union County,358445,1374,1084,$996 ,"$1,014 ","$1,155 ","$1,497 ","$1,942 ","239,859",,
North Carolina,Vance County,128631,493,399,$631 ,$640 ,$741 ,"$1,006 ","$1,175 ","44,535",,
North Carolina,Wake County,411700,1578,1236,"$1,038 ","$1,073 ","$1,223 ","$1,517 ","$1,982 ","1,111,761",,
North Carolina,Warren County,120005,460,372,$555 ,$558 ,$724 ,$946 ,"$1,239 ","19,731",,
North Carolina,Washington County,108334,415,336,$575 ,$579 ,$724 ,$980 ,"$1,239 ","11,580",,
North Carolina,Watauga County,301916,1157,937,$665 ,$741 ,$913 ,"$1,180 ","$1,441 ","56,177",,
North Carolina,Wayne County,145690,558,455,$641 ,$645 ,$849 ,"$1,049 ","$1,429 ","123,131",,
North Carolina,Wilkes County,175187,672,544,$589 ,$610 ,$724 ,$998 ,"$1,127 ","68,412",,
North Carolina,Wilson County,175314,672,544,$595 ,$680 ,$823 ,"$1,029 ","$1,116 ","81,801",,
North Carolina,Yadkin County,168269,645,525,$623 ,$664 ,$808 ,"$1,075 ","$1,249 ","37,667",,
North Carolina,Yancey County,199290,764,618,$528 ,$566 ,$724 ,$977 ,"$1,154 ","18,069",,
North Dakota,Adams County,132493,508,459,$572 ,$575 ,$757 ,"$1,075 ","$1,194 ","2,216",,
North Dakota,Barnes County,154575,593,536,$574 ,$578 ,$760 ,$945 ,"$1,120 ","10,415",,
North Dakota,Benson County,85377,327,296,$653 ,$664 ,$757 ,$944 ,"$1,296 ","6,832",,
North Dakota,Billings County,217979,836,755,$596 ,$600 ,$789 ,"$1,121 ","$1,245 ",928,,
North Dakota,Bottineau County,164086,629,569,$575 ,$579 ,$762 ,$942 ,"$1,202 ","6,282",,
North Dakota,Bowman County,162446,623,563,$572 ,$575 ,$757 ,"$1,075 ","$1,137 ","3,024",,
North Dakota,Burke County,125059,479,433,$572 ,$575 ,$757 ,$957 ,"$1,095 ","2,115",,
North Dakota,Burleigh County,313630,1202,1044,$733 ,$737 ,$880 ,"$1,250 ","$1,442 ","95,626",,
North Dakota,Cass County,275565,1056,925,$597 ,$705 ,$859 ,"$1,220 ","$1,470 ","181,923",,
North Dakota,Cavalier County,114237,438,396,$653 ,$664 ,$757 ,"$1,075 ","$1,194 ","3,762",,
North Dakota,Dickey County,129104,495,447,$572 ,$575 ,$757 ,$936 ,"$1,286 ","4,872",,
North Dakota,Divide County,165288,634,573,$596 ,$600 ,$789 ,"$1,121 ","$1,245 ","2,264",,
North Dakota,Dunn County,210436,807,729,$718 ,$793 ,"$1,043 ","$1,289 ","$1,646 ","4,424",,
North Dakota,Eddy County,95872,368,332,$572 ,$575 ,$757 ,$955 ,"$1,194 ","2,287",,
North Dakota,Emmons County,106038,406,367,$572 ,$575 ,$757 ,"$1,075 ","$1,194 ","3,241",,
North Dakota,Foster County,156871,601,544,$653 ,$664 ,$757 ,"$1,073 ","$1,194 ","3,210",,
North Dakota,Golden Valley County,127027,487,440,$653 ,$664 ,$757 ,$936 ,"$1,194 ","1,761",,
North Dakota,Grand Forks County,241347,925,807,$605 ,$669 ,$854 ,"$1,213 ","$1,462 ","69,451",,
North Dakota,Grant County,89422,343,310,$589 ,$593 ,$757 ,$971 ,"$1,194 ","2,274",,
North Dakota,Griggs County,106694,409,370,$572 ,$575 ,$757 ,"$1,075 ","$1,194 ","2,231",,
North Dakota,Hettinger County,121561,466,421,$639 ,$644 ,$847 ,"$1,100 ","$1,336 ","2,499",,
North Dakota,Kidder County,125059,479,433,$653 ,$664 ,$757 ,"$1,075 ","$1,194 ","2,480",,
North Dakota,LaMoure County,117735,451,408,$572 ,$575 ,$757 ,"$1,075 ","$1,296 ","4,046",,
North Dakota,Logan County,94888,364,329,$572 ,$575 ,$757 ,$993 ,"$1,194 ","1,850",,
North Dakota,McHenry County,128011,491,444,$653 ,$664 ,$757 ,"$1,075 ","$1,194 ","5,745",,
North Dakota,McIntosh County,84284,323,292,$653 ,$664 ,$757 ,"$1,056 ","$1,060 ","2,497",,
North Dakota,McKenzie County,260832,1000,904,$838 ,$844 ,"$1,110 ","$1,372 ","$1,887 ","15,024",,
North Dakota,McLean County,190650,731,661,$572 ,$575 ,$757 ,"$1,036 ","$1,189 ","9,450",,
North Dakota,Mercer County,194367,745,674,$670 ,$686 ,$866 ,"$1,123 ","$1,366 ","8,187",,
North Dakota,Morton County,237643,911,791,$733 ,$737 ,$880 ,"$1,250 ","$1,442 ","31,364",,
North Dakota,Mountrail County,181139,694,628,$668 ,$685 ,$780 ,$964 ,"$1,221 ","10,545",,
North Dakota,Nelson County,92155,353,319,$653 ,$664 ,$757 ,"$1,075 ","$1,194 ","2,879",,
North Dakota,Oliver County,208359,799,722,$733 ,$737 ,$880 ,"$1,250 ","$1,442 ","1,959",,
North Dakota,Pembina County,101993,391,353,$648 ,$652 ,$757 ,"$1,075 ","$1,194 ","6,801",,
North Dakota,Pierce County,140582,539,487,$653 ,$664 ,$757 ,$936 ,"$1,027 ","3,975",,
North Dakota,Ramsey County,180046,690,624,$653 ,$664 ,$757 ,"$1,075 ","$1,183 ","11,519",,
North Dakota,Ransom County,133039,510,461,$503 ,$575 ,$757 ,"$1,027 ","$1,194 ","5,218",,
North Dakota,Renville County,147251,564,510,$572 ,$575 ,$757 ,$936 ,"$1,113 ","2,327",,
North Dakota,Richland County,139817,536,484,$572 ,$575 ,$757 ,"$1,075 ","$1,100 ","16,177",,
North Dakota,Rolette County,91827,352,318,$581 ,$585 ,$757 ,"$1,037 ","$1,194 ","14,176",,
North Dakota,Sargent County,120468,462,417,$602 ,$606 ,$757 ,"$1,017 ","$1,098 ","3,898",,
North Dakota,Sheridan County,92264,354,320,$596 ,$600 ,$789 ,"$1,121 ","$1,245 ","1,315",,
North Dakota,Sioux County,91608,351,317,$572 ,$575 ,$757 ,$936 ,"$1,125 ","4,230",,
North Dakota,Slope County,111285,427,386,$596 ,$600 ,$789 ,"$1,121 ","$1,245 ",750,,
North Dakota,Stark County,261269,1002,905,$801 ,$815 ,$929 ,"$1,320 ","$1,554 ","31,489",,
North Dakota,Steele County,93248,357,323,$572 ,$575 ,$757 ,"$1,075 ","$1,194 ","1,890",,
North Dakota,Stutsman County,169989,652,589,$572 ,$575 ,$757 ,"$1,075 ","$1,194 ","20,704",,
North Dakota,Towner County,76741,294,266,$572 ,$575 ,$757 ,"$1,075 ","$1,194 ","2,189",,
North Dakota,Traill County,164632,631,570,$600 ,$603 ,$757 ,"$1,075 ","$1,256 ","8,036",,
North Dakota,Walsh County,99588,382,345,$572 ,$575 ,$757 ,$979 ,"$1,146 ","10,641",,
North Dakota,Ward County,241045,924,835,$657 ,$734 ,$966 ,"$1,372 ","$1,653 ","67,641",,
North Dakota,Wells County,103633,397,359,$653 ,$659 ,$757 ,"$1,075 ","$1,200 ","3,834",,
North Dakota,Williams County,270452,1037,937,$642 ,$773 ,$966 ,"$1,372 ","$1,524 ","37,589",,
Ohio,Adams County,128935,494,418,$547 ,$591 ,$738 ,$940 ,"$1,001 ","27,698",,
Ohio,Allen County,162935,625,509,$567 ,$622 ,$767 ,$999 ,"$1,120 ","102,351",,
Ohio,Ashland County,157220,603,509,$490 ,$561 ,$738 ,$930 ,"$1,198 ","53,484",,
Ohio,Ashtabula County,156975,602,509,$495 ,$566 ,$738 ,$982 ,"$1,040 ","97,241",,
Ohio,Athens County,178036,682,577,$738 ,$762 ,$868 ,"$1,073 ","$1,177 ","65,327",,
Ohio,Auglaize County,180362,691,584,$556 ,$591 ,$738 ,"$1,048 ","$1,152 ","45,656",,
Ohio,Belmont County,117852,452,403,$539 ,$588 ,$762 ,$990 ,"$1,140 ","67,006",,
Ohio,Brown County,163711,628,523,$527 ,$603 ,$793 ,$980 ,"$1,075 ","43,432",,
Ohio,Butler County,239384,918,764,$643 ,$742 ,$968 ,"$1,302 ","$1,483 ","383,134",,
Ohio,Carroll County,155743,597,501,$510 ,$584 ,$768 ,$976 ,"$1,041 ","26,914",,
Ohio,Champaign County,162608,623,527,$556 ,$579 ,$750 ,"$1,041 ","$1,144 ","38,885",,
Ohio,Clark County,145140,556,476,$564 ,$635 ,$821 ,"$1,020 ","$1,113 ","134,083",,
Ohio,Clermont County,240250,921,767,$643 ,$742 ,$968 ,"$1,302 ","$1,483 ","206,428",,
Ohio,Clinton County,157220,603,509,$513 ,$629 ,$772 ,"$1,027 ","$1,221 ","41,968",,
Ohio,Columbiana County,142159,545,461,$490 ,$635 ,$738 ,$992 ,"$1,075 ","101,883",,
Ohio,Coshocton County,121466,466,393,$547 ,$563 ,$738 ,"$1,000 ","$1,104 ","36,600",,
Ohio,Crawford County,108242,415,351,$534 ,$610 ,$738 ,$938 ,"$1,001 ","41,494",,
Ohio,Cuyahoga County,175997,675,568,$632 ,$732 ,$893 ,"$1,169 ","$1,224 ","1,235,072",,
Ohio,Darke County,150975,579,489,$547 ,$609 ,$738 ,$999 ,"$1,002 ","51,113",,
Ohio,Defiance County,146812,563,476,$572 ,$576 ,$758 ,"$1,054 ","$1,096 ","38,087",,
Ohio,Delaware County,424276,1626,1346,$730 ,$829 ,"$1,032 ","$1,281 ","$1,426 ","209,177",,
Ohio,Fairfield County,266391,1021,845,$730 ,$829 ,"$1,032 ","$1,281 ","$1,426 ","157,574",,
Ohio,Fayette County,138976,533,450,$526 ,$596 ,$750 ,$936 ,"$1,027 ","28,525",,
Ohio,Franklin County,255016,978,809,$730 ,$829 ,"$1,032 ","$1,281 ","$1,426 ","1,316,756",,
Ohio,Fulton County,166267,637,544,$553 ,$623 ,$806 ,"$1,094 ","$1,193 ","42,126",,
Ohio,Gallia County,134935,517,437,$547 ,$611 ,$738 ,$912 ,"$1,082 ","29,898",,
Ohio,Geauga County,319279,1224,1031,$632 ,$732 ,$893 ,"$1,169 ","$1,224 ","93,649",,
Ohio,Greene County,235218,902,754,$606 ,$680 ,$872 ,"$1,164 ","$1,248 ","168,937",,
Ohio,Guernsey County,140445,538,455,$497 ,$561 ,$738 ,$932 ,"$1,147 ","38,875",,
Ohio,Hamilton County,213047,817,680,$643 ,$742 ,$968 ,"$1,302 ","$1,483 ","817,473",,
Ohio,Hancock County,199219,764,645,$562 ,$647 ,$820 ,"$1,075 ","$1,404 ","75,783",,
Ohio,Hardin County,128935,494,418,$547 ,$608 ,$738 ,$948 ,"$1,001 ","31,365",,
Ohio,Harrison County,113507,435,368,$547 ,$563 ,$738 ,$924 ,"$1,001 ","15,040",,
Ohio,Henry County,153302,588,497,$547 ,$648 ,$738 ,"$1,001 ","$1,098 ","27,006",,
Ohio,Highland County,143751,551,466,$590 ,$594 ,$738 ,$992 ,"$1,051 ","43,161",,
Ohio,Hocking County,162608,623,527,$557 ,$561 ,$738 ,"$1,032 ","$1,054 ","28,264",,
Ohio,Holmes County,255544,980,828,$547 ,$561 ,$738 ,$912 ,"$1,001 ","43,960",,
Ohio,Huron County,152567,585,494,$568 ,$575 ,$756 ,$965 ,"$1,042 ","58,266",,
Ohio,Jackson County,119262,457,386,$547 ,$561 ,$738 ,"$1,005 ","$1,177 ","32,413",,
Ohio,Jefferson County,119025,456,390,$557 ,$578 ,$738 ,$997 ,"$1,078 ","65,325",,
Ohio,Knox County,190403,730,617,$600 ,$604 ,$746 ,"$1,007 ","$1,012 ","62,322",,
Ohio,Lake County,201702,773,651,$632 ,$732 ,$893 ,"$1,169 ","$1,224 ","230,149",,
Ohio,Lawrence County,123145,472,412,$570 ,$659 ,$791 ,"$1,058 ","$1,179 ","59,463",,
Ohio,Licking County,242765,931,770,$730 ,$829 ,"$1,032 ","$1,281 ","$1,426 ","176,862",,
Ohio,Logan County,161506,619,523,$584 ,$599 ,$788 ,"$1,018 ","$1,069 ","45,672",,
Ohio,Lorain County,201702,773,651,$632 ,$732 ,$893 ,"$1,169 ","$1,224 ","309,833",,
Ohio,Lucas County,149424,573,489,$553 ,$623 ,$806 ,"$1,094 ","$1,193 ","428,348",,
Ohio,Madison County,208138,798,660,$730 ,$829 ,"$1,032 ","$1,281 ","$1,426 ","44,731",,
Ohio,Mahoning County,135948,521,431,$522 ,$589 ,$738 ,$977 ,"$1,038 ","228,683",,
Ohio,Marion County,144731,555,469,$624 ,$629 ,$827 ,"$1,022 ","$1,121 ","65,093",,
Ohio,Medina County,257539,987,832,$632 ,$732 ,$893 ,"$1,169 ","$1,224 ","179,746",,
Ohio,Meigs County,116323,446,377,$490 ,$648 ,$738 ,$912 ,"$1,263 ","22,907",,
Ohio,Mercer County,188321,722,610,$557 ,$561 ,$738 ,$984 ,"$1,001 ","41,172",,
Ohio,Miami County,202429,776,649,$606 ,$680 ,$872 ,"$1,164 ","$1,248 ","106,987",,
Ohio,Monroe County,134690,516,436,$547 ,$648 ,$738 ,$948 ,"$1,070 ","13,654",,
Ohio,Montgomery County,155781,597,499,$606 ,$680 ,$872 ,"$1,164 ","$1,248 ","531,687",,
Ohio,Morgan County,122323,469,396,$547 ,$639 ,$738 ,$912 ,"$1,037 ","14,508",,
Ohio,Morrow County,191012,732,606,$730 ,$829 ,"$1,032 ","$1,281 ","$1,426 ","35,328",,
Ohio,Muskingum County,161261,618,522,$568 ,$572 ,$752 ,$957 ,"$1,056 ","86,215",,
Ohio,Noble County,123058,472,399,$547 ,$648 ,$738 ,$912 ,"$1,037 ","14,424",,
